max_depth_XGBR,reg_lambda_XGBR,n_estimators_XGBR,learning_rate_XGBR,max_depth_XGBC,reg_lambda_XGBC,subsample_XGBR,colsample_bytree_XGBR,subsample_XGBC,colsample_bytree_XGBC,min_child_weight_XGBR,min_child_weight_XGBC,reg_alpha_XGBR,reg_alpha_XGBC,n_estimators_XGBC,learning_rate_XGBR,degree,mse,r2
5,5,200,0.05,16,16,0.5,0.5,0.8999999999999999,0.8999999999999999,3,3,0.1,0.1,200,0.05,10,0.21172553888807988,0.7882744611119201
7,7,200,0.05,16,16,0.7,0.7,0.7,0.7,5,5,0.1,0.1,200,0.05,10,0.21179842480664576,0.7882015751933542
5,5,100,0.1,16,16,0.7,0.7,0.7,0.7,3,3,0.1,0.1,200,0.05,10,0.21180393541558581,0.7881960645844142
7,7,200,0.05,16,16,0.5,0.5,0.8999999999999999,0.8999999999999999,3,3,0.01,0.01,100,0.1,10,0.21187246898370518,0.7881275310162948
7,7,200,0.05,16,16,0.5,0.5,0.8999999999999999,0.8999999999999999,3,3,0.1,0.1,200,0.05,10,0.21188624293203887,0.7881137570679612
9,9,100,0.1,16,16,0.7,0.7,0.7,0.7,5,5,0.01,0.01,100,0.1,10,0.2119509895316177,0.7880490104683823
7,7,100,0.1,16,16,0.5,0.5,0.8999999999999999,0.8999999999999999,7,7,0.1,0.1,200,0.05,10,0.21197167448635484,0.7880283255136451
5,5,100,0.1,16,16,0.7,0.7,0.7,0.7,5,5,0.01,0.01,200,0.05,10,0.21199830613333848,0.7880016938666615
7,7,100,0.1,16,16,0.5,0.5,0.8999999999999999,0.8999999999999999,3,3,1.0,1.0,200,0.05,10,0.21202068029426369,0.7879793197057363
9,9,200,0.05,16,16,0.5,0.5,0.8999999999999999,0.8999999999999999,3,3,0.1,0.1,200,0.05,10,0.21207945103131537,0.7879205489686847
9,9,200,0.05,16,16,0.7,0.7,0.7,0.7,5,5,0.1,0.1,200,0.05,10,0.2120850615419803,0.7879149384580197
9,9,100,0.1,16,16,0.5,0.5,0.8999999999999999,0.8999999999999999,3,3,0.01,0.01,200,0.05,10,0.21213625600560126,0.7878637439943987
9,9,100,0.1,16,16,0.5,0.5,0.8999999999999999,0.8999999999999999,3,3,1.0,1.0,200,0.05,10,0.21217565572923133,0.7878243442707686
5,5,200,0.05,16,16,0.5,0.5,0.8999999999999999,0.8999999999999999,7,7,1.0,1.0,200,0.05,10,0.21244063520005846,0.7875593647999415
5,5,200,0.05,16,16,0.5,0.5,0.8999999999999999,0.8999999999999999,5,5,0.1,0.1,200,0.05,10,0.212562484158688,0.787437515841312
7,7,100,0.1,16,16,0.7,0.7,0.7,0.7,5,5,0.01,0.01,200,0.05,10,0.21256657801176707,0.787433421988233
7,7,100,0.1,16,16,0.7,0.7,0.7,0.7,3,3,0.1,0.1,200,0.05,10,0.21267498112388739,0.7873250188761126
7,7,200,0.05,16,16,0.5,0.5,0.8999999999999999,0.8999999999999999,7,7,1.0,1.0,200,0.05,10,0.21275292682737237,0.7872470731726277
7,7,200,0.05,16,16,0.5,0.5,0.8999999999999999,0.8999999999999999,5,5,0.1,0.1,200,0.05,10,0.21275853690180452,0.7872414630981954
9,9,200,0.05,16,16,0.5,0.5,0.8999999999999999,0.8999999999999999,7,7,1.0,1.0,200,0.05,10,0.2128316098899453,0.7871683901100547
9,9,200,0.05,16,16,0.5,0.5,0.8999999999999999,0.8999999999999999,5,5,0.1,0.1,200,0.05,10,0.21287125683788954,0.7871287431621105
9,9,100,0.1,16,16,0.7,0.7,0.7,0.7,5,5,0.01,0.01,200,0.05,10,0.2129749105654933,0.7870250894345067
9,9,100,0.1,16,16,0.7,0.7,0.7,0.7,3,3,0.1,0.1,200,0.05,10,0.213056213505766,0.786943786494234
5,5,100,0.1,16,16,0.7,0.7,0.7,0.7,5,5,1.0,1.0,200,0.05,10,0.2130621562398147,0.7869378437601853
5,5,100,0.1,16,16,0.5,0.5,0.8999999999999999,0.8999999999999999,5,5,0.01,0.01,100,0.1,10,0.21313263128374485,0.7868673687162552
5,5,100,0.1,16,16,0.5,0.5,0.8999999999999999,0.8999999999999999,7,7,0.1,0.1,100,0.1,10,0.21332594334926744,0.7866740566507325
7,7,100,0.1,16,16,0.7,0.7,0.7,0.7,5,5,1.0,1.0,200,0.05,10,0.21338347233810986,0.7866165276618902
9,9,100,0.1,16,16,0.5,0.5,0.8999999999999999,0.8999999999999999,5,5,0.01,0.01,100,0.1,10,0.21342118969762638,0.7865788103023736
7,7,100,0.1,16,16,0.5,0.5,0.8999999999999999,0.8999999999999999,5,5,0.01,0.01,100,0.1,10,0.21349364468178936,0.7865063553182107
5,5,200,0.05,16,16,0.7,0.7,0.7,0.7,9,9,1.0,1.0,200,0.05,10,0.2135068822435863,0.7864931177564137
5,5,100,0.1,16,16,0.7,0.7,0.7,0.7,3,3,1.0,1.0,100,0.1,10,0.21352439349620225,0.7864756065037978
7,7,100,0.1,16,16,0.5,0.5,0.8999999999999999,0.8999999999999999,7,7,0.1,0.1,100,0.1,10,0.21352503379162674,0.7864749662083732
7,7,200,0.05,16,16,0.7,0.7,0.7,0.7,9,9,1.0,1.0,200,0.05,10,0.21358192906792534,0.7864180709320747
7,7,100,0.1,16,16,0.7,0.7,0.7,0.7,3,3,1.0,1.0,100,0.1,10,0.2137150368897374,0.7862849631102626
5,5,100,0.1,16,16,0.7,0.7,0.7,0.7,3,3,0.01,0.01,200,0.05,10,0.21371932157369042,0.7862806784263096
5,5,100,0.1,16,16,0.7,0.7,0.7,0.7,7,7,1.0,1.0,200,0.05,10,0.2137522827659179,0.786247717234082
9,9,100,0.1,16,16,0.5,0.5,0.8999999999999999,0.8999999999999999,7,7,0.1,0.1,100,0.1,10,0.2137591340691878,0.7862408659308122
9,9,200,0.05,16,16,0.7,0.7,0.7,0.7,9,9,1.0,1.0,200,0.05,10,0.21387219554922832,0.7861278044507717
9,9,100,0.1,16,16,0.7,0.7,0.7,0.7,5,5,1.0,1.0,200,0.05,10,0.21388103002311346,0.7861189699768866
5,5,100,0.1,16,16,0.7,0.7,0.7,0.7,9,9,0.1,0.1,100,0.1,10,0.21395590034966122,0.7860440996503388
7,7,100,0.1,16,16,0.7,0.7,0.7,0.7,7,7,1.0,1.0,200,0.05,10,0.21411112747151137,0.7858888725284886
5,5,100,0.1,16,16,0.7,0.7,0.7,0.7,5,5,1.0,1.0,100,0.1,10,0.21412603891727894,0.785873961082721
9,9,100,0.1,16,16,0.7,0.7,0.7,0.7,3,3,1.0,1.0,100,0.1,10,0.21422497488060926,0.7857750251193907
7,7,100,0.1,16,16,0.7,0.7,0.7,0.7,5,5,1.0,1.0,100,0.1,10,0.2143800714069801,0.7856199285930199
7,7,100,0.1,16,16,0.7,0.7,0.7,0.7,9,9,0.1,0.1,100,0.1,10,0.21464654458154966,0.7853534554184504
5,5,100,0.1,16,16,0.7,0.7,0.7,0.7,9,9,0.01,0.01,100,0.1,10,0.21467919590166207,0.7853208040983379
9,9,100,0.1,16,16,0.7,0.7,0.7,0.7,7,7,1.0,1.0,200,0.05,10,0.21469166177625948,0.7853083382237405
7,7,100,0.1,16,16,0.7,0.7,0.7,0.7,3,3,0.01,0.01,200,0.05,10,0.21475300314471701,0.785246996855283
5,5,100,0.1,16,16,0.5,0.5,0.8999999999999999,0.8999999999999999,3,3,1.0,1.0,100,0.1,10,0.2147830466223348,0.7852169533776652
9,9,100,0.1,16,16,0.7,0.7,0.7,0.7,9,9,0.1,0.1,100,0.1,10,0.21483178290109747,0.7851682170989025
5,5,200,0.05,16,16,0.7,0.7,0.7,0.7,7,7,1.0,1.0,100,0.1,10,0.21483710979255463,0.7851628902074453
9,9,100,0.1,16,16,0.7,0.7,0.7,0.7,5,5,1.0,1.0,100,0.1,10,0.2149749460158927,0.7850250539841073
7,7,200,0.05,16,16,0.7,0.7,0.7,0.7,7,7,1.0,1.0,100,0.1,10,0.2149819138582524,0.7850180861417476
9,9,100,0.1,16,16,0.7,0.7,0.7,0.7,3,3,0.01,0.01,200,0.05,10,0.21507199611466626,0.7849280038853337
7,7,100,0.1,16,16,0.5,0.5,0.8999999999999999,0.8999999999999999,3,3,1.0,1.0,100,0.1,10,0.21518142539535987,0.7848185746046401
7,7,100,0.1,16,16,0.7,0.7,0.7,0.7,9,9,0.01,0.01,100,0.1,10,0.2152832873223874,0.7847167126776126
9,9,100,0.1,16,16,0.5,0.5,0.8999999999999999,0.8999999999999999,3,3,1.0,1.0,100,0.1,10,0.21533357109648446,0.7846664289035156
9,9,200,0.05,16,16,0.7,0.7,0.7,0.7,7,7,1.0,1.0,100,0.1,10,0.2153441443543973,0.7846558556456027
9,9,100,0.1,16,16,0.7,0.7,0.7,0.7,9,9,0.01,0.01,100,0.1,10,0.2155258776833021,0.7844741223166979
5,5,200,0.05,16,16,0.5,0.5,0.8999999999999999,0.8999999999999999,5,5,0.01,0.01,100,0.1,10,0.21562317985410384,0.7843768201458962
5,5,100,0.1,16,16,0.7,0.7,0.7,0.7,9,9,1.0,1.0,100,0.1,10,0.21574106442521945,0.7842589355747805
7,7,200,0.05,16,16,0.5,0.5,0.8999999999999999,0.8999999999999999,5,5,0.01,0.01,100,0.1,10,0.21579249803180536,0.7842075019681947
9,9,200,0.05,16,16,0.5,0.5,0.8999999999999999,0.8999999999999999,5,5,0.01,0.01,100,0.1,10,0.21587340126745289,0.7841265987325471
5,5,200,0.05,16,16,0.5,0.5,0.8999999999999999,0.8999999999999999,7,7,0.1,0.1,100,0.1,10,0.2159353306545294,0.7840646693454706
7,7,200,0.05,16,16,0.5,0.5,0.8999999999999999,0.8999999999999999,7,7,0.1,0.1,100,0.1,10,0.2160547566646286,0.7839452433353714
5,5,200,0.05,16,16,0.7,0.7,0.7,0.7,5,5,0.01,0.01,100,0.1,10,0.21610773207207065,0.7838922679279293
7,7,100,0.1,16,16,0.7,0.7,0.7,0.7,9,9,1.0,1.0,100,0.1,10,0.21615443590320724,0.7838455640967927
9,9,200,0.05,16,16,0.5,0.5,0.8999999999999999,0.8999999999999999,7,7,0.1,0.1,100,0.1,10,0.21619640824952394,0.7838035917504761
7,7,100,0.1,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,3,3,0.1,0.1,200,0.05,10,0.2162240233128566,0.7837759766871434
5,5,100,0.1,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,3,3,0.1,0.1,200,0.05,10,0.2162749767363455,0.7837250232636546
7,7,200,0.05,16,16,0.7,0.7,0.7,0.7,5,5,0.01,0.01,100,0.1,10,0.21635721770041505,0.783642782299585
9,9,100,0.1,16,16,0.7,0.7,0.7,0.7,9,9,1.0,1.0,100,0.1,10,0.21651419901283195,0.783485800987168
9,9,100,0.1,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,3,3,0.1,0.1,200,0.05,10,0.21659733828193392,0.783402661718066
9,9,200,0.05,16,16,0.7,0.7,0.7,0.7,5,5,0.01,0.01,100,0.1,10,0.21661463791285518,0.7833853620871448
5,5,100,0.1,16,16,0.7,0.7,0.7,0.7,3,3,1.0,1.0,200,0.05,10,0.21670859996998076,0.7832914000300193
5,5,200,0.05,16,16,0.7,0.7,0.7,0.7,5,5,0.01,0.01,200,0.05,10,0.2169345446383878,0.7830654553616122
7,7,100,0.1,16,16,0.7,0.7,0.7,0.7,3,3,1.0,1.0,200,0.05,10,0.2170579916357232,0.7829420083642769
5,5,200,0.05,16,16,0.7,0.7,0.7,0.7,3,3,0.1,0.1,200,0.05,10,0.21706734249379409,0.7829326575062059
7,7,200,0.05,16,16,0.7,0.7,0.7,0.7,5,5,0.01,0.01,200,0.05,10,0.21711545662059056,0.7828845433794094
9,9,200,0.05,16,16,0.7,0.7,0.7,0.7,5,5,0.01,0.01,200,0.05,10,0.21736676655854534,0.7826332334414546
7,7,200,0.05,16,16,0.7,0.7,0.7,0.7,3,3,0.1,0.1,200,0.05,10,0.21740153108278318,0.7825984689172168
9,9,100,0.1,16,16,0.7,0.7,0.7,0.7,3,3,1.0,1.0,200,0.05,10,0.21758262264171407,0.7824173773582859
9,9,200,0.05,16,16,0.7,0.7,0.7,0.7,3,3,0.1,0.1,200,0.05,10,0.21767354997194108,0.7823264500280589
5,5,200,0.05,16,16,0.5,0.5,0.8999999999999999,0.8999999999999999,3,3,1.0,1.0,100,0.1,10,0.21772829547112763,0.7822717045288724
5,5,100,0.1,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,7,7,0.01,0.01,200,0.05,10,0.21788440891842628,0.7821155910815737
7,7,200,0.05,16,16,0.5,0.5,0.8999999999999999,0.8999999999999999,3,3,1.0,1.0,100,0.1,10,0.2179614975633556,0.7820385024366444
5,5,200,0.05,16,16,0.7,0.7,0.7,0.7,5,5,1.0,1.0,200,0.05,10,0.2180645583717858,0.7819354416282143
7,7,200,0.05,16,16,0.7,0.7,0.7,0.7,5,5,1.0,1.0,200,0.05,10,0.21812977237580322,0.7818702276241968
5,5,100,0.1,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,7,7,0.1,0.1,200,0.05,10,0.21813981416154987,0.7818601858384502
9,9,200,0.05,16,16,0.5,0.5,0.8999999999999999,0.8999999999999999,3,3,1.0,1.0,100,0.1,10,0.2181990842763405,0.7818009157236595
7,7,100,0.1,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,7,7,0.01,0.01,200,0.05,10,0.21836976720507087,0.7816302327949292
9,9,200,0.05,16,16,0.7,0.7,0.7,0.7,5,5,1.0,1.0,200,0.05,10,0.21839633270958825,0.7816036672904118
9,9,100,0.1,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,7,7,0.01,0.01,200,0.05,10,0.21848345613721995,0.78151654386278
5,5,200,0.05,16,16,0.7,0.7,0.7,0.7,3,3,1.0,1.0,100,0.1,10,0.2184995928568426,0.7815004071431574
7,7,100,0.1,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,7,7,0.1,0.1,200,0.05,10,0.21853864120452957,0.7814613587954704
7,7,200,0.05,16,16,0.7,0.7,0.7,0.7,3,3,1.0,1.0,100,0.1,10,0.2185802460575555,0.7814197539424446
9,9,100,0.1,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,7,7,0.1,0.1,200,0.05,10,0.21876443816369243,0.7812355618363076
9,9,200,0.05,16,16,0.7,0.7,0.7,0.7,3,3,1.0,1.0,100,0.1,10,0.21886419391141967,0.7811358060885804
5,5,200,0.05,16,16,0.7,0.7,0.7,0.7,3,3,0.01,0.01,200,0.05,10,0.2189486101363307,0.7810513898636693
5,5,200,0.05,16,16,0.7,0.7,0.7,0.7,7,7,1.0,1.0,200,0.05,10,0.2190159259718489,0.7809840740281511
7,7,200,0.05,16,16,0.7,0.7,0.7,0.7,7,7,1.0,1.0,200,0.05,10,0.21908363931216074,0.7809163606878393
5,5,200,0.05,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,3,3,0.1,0.1,200,0.05,10,0.21917821556203326,0.7808217844379668
7,7,200,0.05,16,16,0.7,0.7,0.7,0.7,3,3,0.01,0.01,200,0.05,10,0.2192058847712113,0.7807941152287887
5,5,100,0.1,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,9,9,0.1,0.1,200,0.05,10,0.21922312636448435,0.7807768736355156
7,7,200,0.05,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,3,3,0.1,0.1,200,0.05,10,0.21931042088870337,0.7806895791112967
9,9,200,0.05,16,16,0.7,0.7,0.7,0.7,7,7,1.0,1.0,200,0.05,10,0.2193906062067433,0.7806093937932567
5,5,200,0.05,16,16,0.7,0.7,0.7,0.7,9,9,0.1,0.1,100,0.1,10,0.2194387654788117,0.7805612345211883
9,9,200,0.05,16,16,0.7,0.7,0.7,0.7,3,3,0.01,0.01,200,0.05,10,0.2194430932863636,0.7805569067136364
7,7,100,0.1,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,9,9,0.1,0.1,200,0.05,10,0.21947325857094468,0.7805267414290553
9,9,200,0.05,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,3,3,0.1,0.1,200,0.05,10,0.21953350203024963,0.7804664979697504
7,7,200,0.05,16,16,0.7,0.7,0.7,0.7,9,9,0.1,0.1,100,0.1,10,0.21968703654150804,0.780312963458492
9,9,200,0.05,16,16,0.7,0.7,0.7,0.7,9,9,0.1,0.1,100,0.1,10,0.21976740446949558,0.7802325955305044
9,9,100,0.1,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,9,9,0.1,0.1,200,0.05,10,0.21983187773529328,0.7801681222647068
5,5,200,0.05,16,16,0.7,0.7,0.7,0.7,9,9,0.01,0.01,100,0.1,10,0.22038445930254075,0.7796155406974592
7,7,200,0.05,16,16,0.7,0.7,0.7,0.7,9,9,0.01,0.01,100,0.1,10,0.22060631629651942,0.7793936837034806
9,9,200,0.05,16,16,0.7,0.7,0.7,0.7,9,9,0.01,0.01,100,0.1,10,0.22071500181485,0.77928499818515
5,5,200,0.05,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,7,7,0.01,0.01,200,0.05,10,0.22108665468885988,0.7789133453111401
7,7,200,0.05,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,7,7,0.01,0.01,200,0.05,10,0.22128690967570006,0.7787130903242999
5,5,200,0.05,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,7,7,0.1,0.1,200,0.05,10,0.22130218450233233,0.7786978154976677
5,5,200,0.05,16,16,0.7,0.7,0.7,0.7,9,9,1.0,1.0,100,0.1,10,0.22132163261925056,0.7786783673807495
9,9,200,0.05,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,7,7,0.01,0.01,200,0.05,10,0.22140242706569188,0.7785975729343081
7,7,200,0.05,16,16,0.7,0.7,0.7,0.7,9,9,1.0,1.0,100,0.1,10,0.22140265812616933,0.7785973418738307
7,7,200,0.05,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,7,7,0.1,0.1,200,0.05,10,0.22150929449894174,0.7784907055010583
9,9,200,0.05,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,7,7,0.1,0.1,200,0.05,10,0.2216595896206709,0.7783404103793291
9,9,200,0.05,16,16,0.7,0.7,0.7,0.7,9,9,1.0,1.0,100,0.1,10,0.22172948253739097,0.778270517462609
5,5,200,0.05,16,16,0.7,0.7,0.7,0.7,3,3,1.0,1.0,200,0.05,10,0.2218176026656294,0.7781823973343707
5,5,100,0.1,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,9,9,0.01,0.01,200,0.05,10,0.22186296736374997,0.77813703263625
5,5,100,0.1,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,7,7,1.0,1.0,200,0.05,10,0.22187328307524823,0.7781267169247518
7,7,200,0.05,16,16,0.7,0.7,0.7,0.7,3,3,1.0,1.0,200,0.05,10,0.22192684643746483,0.7780731535625351
9,9,200,0.05,16,16,0.7,0.7,0.7,0.7,3,3,1.0,1.0,200,0.05,10,0.2221512160538513,0.7778487839461488
7,7,100,0.1,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,9,9,0.01,0.01,200,0.05,10,0.22216505312278917,0.7778349468772108
5,5,100,0.1,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,5,5,0.01,0.01,200,0.05,10,0.22220961016330845,0.7777903898366916
5,5,100,0.1,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,5,5,1.0,1.0,100,0.1,10,0.22236049508483735,0.7776395049151626
7,7,100,0.1,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,7,7,1.0,1.0,200,0.05,10,0.22240019917410492,0.7775998008258951
9,9,100,0.1,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,7,7,1.0,1.0,200,0.05,10,0.2225262249780732,0.7774737750219268
5,5,200,0.05,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,9,9,0.1,0.1,200,0.05,10,0.22253570910995102,0.777464290890049
7,7,100,0.1,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,5,5,1.0,1.0,100,0.1,10,0.22257433066668666,0.7774256693333134
9,9,100,0.1,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,9,9,0.01,0.01,200,0.05,10,0.22261517923001553,0.7773848207699845
9,9,100,0.1,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,5,5,1.0,1.0,100,0.1,10,0.22265022325218148,0.7773497767478186
7,7,200,0.05,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,9,9,0.1,0.1,200,0.05,10,0.22274385164052818,0.7772561483594718
9,9,100,0.1,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,5,5,0.01,0.01,200,0.05,10,0.22275736215882136,0.7772426378411786
7,7,100,0.1,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,5,5,0.01,0.01,200,0.05,10,0.22275939491764718,0.7772406050823528
9,9,200,0.05,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,9,9,0.1,0.1,200,0.05,10,0.22289524178543232,0.7771047582145677
5,5,200,0.05,16,16,0.7,0.7,0.7,0.7,5,5,1.0,1.0,100,0.1,10,0.2233607275138905,0.7766392724861095
7,7,200,0.05,16,16,0.7,0.7,0.7,0.7,5,5,1.0,1.0,100,0.1,10,0.22341421771138703,0.776585782288613
5,5,100,0.1,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,3,3,0.01,0.01,200,0.05,10,0.22349281405766983,0.7765071859423301
7,7,100,0.1,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,3,3,0.01,0.01,200,0.05,10,0.2236523179229928,0.7763476820770072
5,5,100,0.1,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,9,9,1.0,1.0,200,0.05,10,0.22370931628344193,0.7762906837165581
9,9,200,0.05,16,16,0.7,0.7,0.7,0.7,5,5,1.0,1.0,100,0.1,10,0.22376713006533455,0.7762328699346654
5,5,100,0.1,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,9,9,0.01,0.01,100,0.1,10,0.22411045969949933,0.7758895403005006
9,9,100,0.1,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,9,9,1.0,1.0,200,0.05,10,0.22412024273992287,0.7758797572600771
9,9,100,0.1,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,3,3,0.01,0.01,200,0.05,10,0.2241216366065049,0.7758783633934951
7,7,100,0.1,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,9,9,1.0,1.0,200,0.05,10,0.22416129624554493,0.7758387037544551
7,7,100,0.1,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,9,9,0.01,0.01,100,0.1,10,0.22440035901998198,0.775599640980018
5,5,100,0.1,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,5,5,1.0,1.0,200,0.05,10,0.22440770530087212,0.7755922946991278
7,7,100,0.1,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,5,5,1.0,1.0,200,0.05,10,0.22457578625074429,0.7754242137492557
9,9,100,0.1,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,5,5,1.0,1.0,200,0.05,10,0.22468119637339812,0.7753188036266019
9,9,100,0.1,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,9,9,0.01,0.01,100,0.1,10,0.22473247412882283,0.7752675258711772
5,5,200,0.05,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,5,5,0.01,0.01,200,0.05,10,0.2250497097798317,0.7749502902201683
5,5,100,0.1,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,3,3,0.01,0.01,100,0.1,10,0.2250699993241331,0.7749300006758669
7,7,200,0.05,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,5,5,0.01,0.01,200,0.05,10,0.22515450951168706,0.774845490488313
9,9,200,0.05,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,5,5,0.01,0.01,200,0.05,10,0.22523309272708775,0.7747669072729122
7,7,100,0.1,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,3,3,0.01,0.01,100,0.1,10,0.22524560646404476,0.7747543935359552
5,5,200,0.05,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,7,7,1.0,1.0,200,0.05,10,0.22527352443915788,0.7747264755608421
5,5,200,0.05,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,9,9,0.01,0.01,200,0.05,10,0.2252790932756447,0.7747209067243553
5,5,200,0.05,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,5,5,1.0,1.0,100,0.1,10,0.22528902741482743,0.7747109725851726
7,7,200,0.05,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,9,9,0.01,0.01,200,0.05,10,0.2254933106994255,0.7745066893005745
5,5,100,0.1,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,5,5,0.1,0.1,200,0.05,10,0.22554005312232028,0.7744599468776797
7,7,200,0.05,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,5,5,1.0,1.0,100,0.1,10,0.22555168891058527,0.7744483110894147
9,9,100,0.1,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,3,3,0.01,0.01,100,0.1,10,0.22559512049785455,0.7744048795021454
7,7,200,0.05,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,7,7,1.0,1.0,200,0.05,10,0.2256284503837743,0.7743715496162257
9,9,200,0.05,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,5,5,1.0,1.0,100,0.1,10,0.22568560191071654,0.7743143980892835
9,9,200,0.05,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,9,9,0.01,0.01,200,0.05,10,0.22571638034095737,0.7742836196590426
9,9,200,0.05,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,7,7,1.0,1.0,200,0.05,10,0.22573809472629572,0.7742619052737043
7,7,100,0.1,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,5,5,0.1,0.1,200,0.05,10,0.22576971644636598,0.774230283553634
9,9,100,0.1,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,5,5,0.1,0.1,200,0.05,10,0.22583352009897195,0.774166479901028
5,5,100,0.1,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,5,5,0.1,0.1,100,0.1,10,0.22688311789575338,0.7731168821042467
5,5,100,0.1,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,3,3,1.0,1.0,200,0.05,10,0.22707058398668967,0.7729294160133103
5,5,200,0.05,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,3,3,0.01,0.01,200,0.05,10,0.22708774581040048,0.7729122541895995
5,5,200,0.05,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,9,9,1.0,1.0,200,0.05,10,0.2272786554188742,0.7727213445811258
7,7,100,0.1,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,5,5,0.1,0.1,100,0.1,10,0.22728391603268028,0.7727160839673197
7,7,200,0.05,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,3,3,0.01,0.01,200,0.05,10,0.22732683184724442,0.7726731681527556
5,5,200,0.05,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,5,5,1.0,1.0,200,0.05,10,0.22739262288823464,0.7726073771117654
9,9,100,0.1,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,5,5,0.1,0.1,100,0.1,10,0.22742247124717627,0.7725775287528237
7,7,100,0.1,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,3,3,1.0,1.0,200,0.05,10,0.22748066292615474,0.7725193370738452
9,9,200,0.05,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,3,3,0.01,0.01,200,0.05,10,0.22756285451194927,0.7724371454880508
7,7,200,0.05,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,5,5,1.0,1.0,200,0.05,10,0.22760567373338056,0.7723943262666194
