max_depth_XGB,reg_lambda_XGB,n_estimators_XGB,n_estimators_random,learning_rate_XGB,min_samples_split_random,min_samples_leaf_random,subsample_XGB,colsample_bytree_XGB,max_features_random,max_samples_random,max_depth_random,min_child_weight_XGB,reg_alpha_XGB,degree,mse,r2
9,9,200,200,0.05,16,16,0.5,0.5,0.9,0.9,3,48,0.1,5,0.576635789,0.423364211
3,3,200,200,0.05,16,16,0.5,0.5,0.9,0.9,3,48,1,5,0.576663426,0.423336574
9,9,200,200,0.05,16,16,0.5,0.5,0.9,0.9,3,48,1,5,0.57672079,0.42327921
9,9,100,100,0.1,64,64,0.7,0.7,0.7,0.7,5,80,0.01,5,0.576778754,0.423221246
9,9,100,100,0.1,64,64,0.7,0.7,0.7,0.7,5,80,0.1,5,0.576808483,0.423191517
9,9,100,100,0.1,64,64,0.7,0.7,0.7,0.7,5,80,1,5,0.577009005,0.422990995
3,3,100,100,0.1,64,64,0.7,0.7,0.7,0.7,5,80,0.01,5,0.577172224,0.422827776
3,3,100,100,0.1,64,64,0.7,0.7,0.7,0.7,5,80,0.1,5,0.577192656,0.422807344
3,3,100,100,0.1,64,64,0.7,0.7,0.7,0.7,5,80,1,5,0.577302701,0.422697299
3,3,100,100,0.1,64,64,0.7,0.7,0.7,0.7,7,112,0.01,5,0.578346765,0.421653235
3,3,100,100,0.1,64,64,0.7,0.7,0.7,0.7,7,112,0.1,5,0.578365034,0.421634966
5,5,100,100,0.1,64,64,0.7,0.7,0.7,0.7,7,112,0.01,5,0.578415895,0.421584105
5,5,100,100,0.1,64,64,0.7,0.7,0.7,0.7,7,112,0.1,5,0.578424222,0.421575778
5,5,100,100,0.1,64,64,0.7,0.7,0.7,0.7,7,112,1,5,0.578465422,0.421534578
3,3,100,100,0.1,64,64,0.7,0.7,0.7,0.7,7,112,1,5,0.578537989,0.421462011
7,7,100,100,0.1,64,64,0.7,0.7,0.7,0.7,7,112,0.01,5,0.578543457,0.421456543
7,7,100,100,0.1,64,64,0.7,0.7,0.7,0.7,7,112,0.1,5,0.578550345,0.421449655
7,7,100,100,0.1,64,64,0.7,0.7,0.7,0.7,7,112,1,5,0.578575869,0.421424131
5,5,200,200,0.05,64,64,0.7,0.7,0.7,0.7,5,80,0.01,5,0.578640779,0.421359221
9,9,100,100,0.1,64,64,0.7,0.7,0.7,0.7,7,112,0.01,5,0.578658853,0.421341147
5,5,200,200,0.05,64,64,0.7,0.7,0.7,0.7,5,80,0.1,5,0.578658968,0.421341032
9,9,100,100,0.1,64,64,0.7,0.7,0.7,0.7,7,112,0.1,5,0.578664875,0.421335125
5,5,200,200,0.05,64,64,0.7,0.7,0.7,0.7,5,80,1,5,0.578729015,0.421270985
9,9,100,100,0.1,64,64,0.7,0.7,0.7,0.7,7,112,1,5,0.57879009,0.42120991
7,7,200,200,0.05,64,64,0.7,0.7,0.7,0.7,5,80,0.01,5,0.578805324,0.421194676
7,7,200,200,0.05,64,64,0.7,0.7,0.7,0.7,5,80,0.1,5,0.578810822,0.421189178
7,7,200,200,0.05,64,64,0.7,0.7,0.7,0.7,5,80,1,5,0.57888092,0.42111908
9,9,200,200,0.05,64,64,0.7,0.7,0.7,0.7,5,80,0.01,5,0.578946785,0.421053215
9,9,200,200,0.05,64,64,0.7,0.7,0.7,0.7,5,80,0.1,5,0.578957516,0.421042484
9,9,200,200,0.05,64,64,0.7,0.7,0.7,0.7,5,80,1,5,0.579067087,0.420932913
3,3,200,200,0.05,64,64,0.7,0.7,0.7,0.7,5,80,0.01,5,0.57906784,0.42093216
3,3,200,200,0.05,64,64,0.7,0.7,0.7,0.7,5,80,0.1,5,0.579074616,0.420925384
3,3,200,200,0.05,64,64,0.7,0.7,0.7,0.7,5,80,1,5,0.579151323,0.420848677
3,3,200,200,0.05,64,64,0.7,0.7,0.7,0.7,7,112,0.01,5,0.579756757,0.420243243
3,3,200,200,0.05,64,64,0.7,0.7,0.7,0.7,7,112,0.1,5,0.579760818,0.420239182
5,5,200,200,0.05,64,64,0.7,0.7,0.7,0.7,7,112,0.01,5,0.579806623,0.420193377
5,5,200,200,0.05,64,64,0.7,0.7,0.7,0.7,7,112,0.1,5,0.579817979,0.420182021
3,3,200,200,0.05,64,64,0.7,0.7,0.7,0.7,7,112,1,5,0.579825543,0.420174457
5,5,200,200,0.05,64,64,0.7,0.7,0.7,0.7,7,112,1,5,0.579833407,0.420166593
7,7,200,200,0.05,64,64,0.7,0.7,0.7,0.7,7,112,0.01,5,0.579870717,0.420129283
7,7,200,200,0.05,64,64,0.7,0.7,0.7,0.7,7,112,0.1,5,0.579877787,0.420122213
7,7,200,200,0.05,64,64,0.7,0.7,0.7,0.7,7,112,1,5,0.579916606,0.420083394
9,9,200,200,0.05,64,64,0.7,0.7,0.7,0.7,7,112,0.1,5,0.579962526,0.420037474
9,9,200,200,0.05,64,64,0.7,0.7,0.7,0.7,7,112,0.01,5,0.579963437,0.420036563
9,9,200,200,0.05,64,64,0.7,0.7,0.7,0.7,7,112,1,5,0.580010429,0.419989571
3,3,100,100,0.1,64,64,0.7,0.7,0.7,0.7,9,144,0.01,5,0.580273327,0.419726673
3,3,100,100,0.1,64,64,0.7,0.7,0.7,0.7,9,144,0.1,5,0.580280554,0.419719446
3,3,100,100,0.1,64,64,0.7,0.7,0.7,0.7,9,144,1,5,0.580439726,0.419560274
5,5,100,100,0.1,64,64,0.7,0.7,0.7,0.7,9,144,0.01,5,0.580440038,0.419559962
5,5,100,100,0.1,64,64,0.7,0.7,0.7,0.7,9,144,0.1,5,0.58044673,0.41955327
5,5,100,100,0.1,64,64,0.7,0.7,0.7,0.7,9,144,1,5,0.580473466,0.419526534
7,7,100,100,0.1,64,64,0.7,0.7,0.7,0.7,9,144,0.01,5,0.580558947,0.419441053
7,7,100,100,0.1,64,64,0.7,0.7,0.7,0.7,9,144,0.1,5,0.580578575,0.419421425
7,7,100,100,0.1,64,64,0.7,0.7,0.7,0.7,9,144,1,5,0.580641443,0.419358557
9,9,100,100,0.1,64,64,0.7,0.7,0.7,0.7,9,144,0.01,5,0.580650196,0.419349804
9,9,100,100,0.1,64,64,0.7,0.7,0.7,0.7,9,144,0.1,5,0.580656701,0.419343299
3,3,200,200,0.05,64,64,0.7,0.7,0.7,0.7,9,144,0.01,5,0.580666993,0.419333007
3,3,200,200,0.05,64,64,0.7,0.7,0.7,0.7,9,144,0.1,5,0.580670527,0.419329473
9,9,100,100,0.1,64,64,0.7,0.7,0.7,0.7,9,144,1,5,0.580693036,0.419306964
3,3,200,200,0.05,64,64,0.7,0.7,0.7,0.7,9,144,1,5,0.580728204,0.419271796
5,5,200,200,0.05,64,64,0.7,0.7,0.7,0.7,9,144,0.01,5,0.580732279,0.419267721
5,5,200,200,0.05,64,64,0.7,0.7,0.7,0.7,9,144,0.1,5,0.580741421,0.419258579
5,5,200,200,0.05,64,64,0.7,0.7,0.7,0.7,9,144,1,5,0.580760928,0.419239072
7,7,200,200,0.05,64,64,0.7,0.7,0.7,0.7,9,144,0.01,5,0.580792857,0.419207143
7,7,200,200,0.05,64,64,0.7,0.7,0.7,0.7,9,144,0.1,5,0.580797875,0.419202125
7,7,200,200,0.05,64,64,0.7,0.7,0.7,0.7,9,144,1,5,0.580843056,0.419156944
9,9,200,200,0.05,64,64,0.7,0.7,0.7,0.7,9,144,0.01,5,0.580859401,0.419140599
9,9,200,200,0.05,64,64,0.7,0.7,0.7,0.7,9,144,0.1,5,0.580863522,0.419136478
9,9,200,200,0.05,64,64,0.7,0.7,0.7,0.7,9,144,1,5,0.580896902,0.419103098
5,5,100,100,0.1,32,32,0.7,0.7,0.7,0.7,3,48,0.01,5,0.581881258,0.418118742
5,5,100,100,0.1,32,32,0.7,0.7,0.7,0.7,3,48,0.1,5,0.581922129,0.418077871
5,5,100,100,0.1,32,32,0.7,0.7,0.7,0.7,3,48,1,5,0.582217356,0.417782644
7,7,100,100,0.1,32,32,0.7,0.7,0.7,0.7,3,48,0.1,5,0.582355533,0.417644467
7,7,100,100,0.1,32,32,0.7,0.7,0.7,0.7,3,48,0.01,5,0.582357604,0.417642396
7,7,100,100,0.1,32,32,0.7,0.7,0.7,0.7,3,48,1,5,0.582480619,0.417519381
9,9,100,100,0.1,32,32,0.7,0.7,0.7,0.7,3,48,0.01,5,0.582800096,0.417199904
9,9,100,100,0.1,32,32,0.7,0.7,0.7,0.7,3,48,0.1,5,0.582811396,0.417188604
9,9,100,100,0.1,32,32,0.7,0.7,0.7,0.7,3,48,1,5,0.582953802,0.417046198
5,5,100,100,0.1,16,16,0.7,0.7,0.7,0.7,3,48,0.01,5,0.582969098,0.417030902
5,5,100,100,0.1,16,16,0.7,0.7,0.7,0.7,3,48,0.1,5,0.583009322,0.416990678
5,5,100,100,0.1,32,32,0.9,0.9,0.5,0.5,3,48,0.01,10,0.58308884,0.41691116
5,5,100,100,0.1,32,32,0.9,0.9,0.5,0.5,3,48,0.1,10,0.583117176,0.416882824
5,5,200,200,0.05,32,32,0.7,0.7,0.7,0.7,3,48,0.01,5,0.583201642,0.416798358
5,5,200,200,0.05,32,32,0.7,0.7,0.7,0.7,3,48,0.1,5,0.583219048,0.416780952
5,5,100,100,0.1,16,16,0.7,0.7,0.7,0.7,3,48,1,5,0.583305006,0.416694994
5,5,200,200,0.05,32,32,0.7,0.7,0.7,0.7,3,48,1,5,0.58334083,0.41665917
7,7,200,200,0.05,32,32,0.7,0.7,0.7,0.7,3,48,0.1,5,0.583424055,0.416575945
7,7,200,200,0.05,32,32,0.7,0.7,0.7,0.7,3,48,0.01,5,0.583433521,0.416566479
7,7,100,100,0.1,16,16,0.7,0.7,0.7,0.7,3,48,0.1,5,0.58344188,0.41655812
7,7,100,100,0.1,16,16,0.7,0.7,0.7,0.7,3,48,0.01,5,0.583442996,0.416557004
7,7,200,200,0.05,32,32,0.7,0.7,0.7,0.7,3,48,1,5,0.583504559,0.416495441
7,7,100,100,0.1,16,16,0.7,0.7,0.7,0.7,3,48,1,5,0.583562932,0.416437068
9,9,200,200,0.05,32,32,0.7,0.7,0.7,0.7,3,48,0.01,5,0.583655484,0.416344516
9,9,200,200,0.05,32,32,0.7,0.7,0.7,0.7,3,48,0.1,5,0.583656641,0.416343359
9,9,200,200,0.05,32,32,0.7,0.7,0.7,0.7,3,48,1,5,0.583757431,0.416242569
5,5,100,100,0.1,32,32,0.9,0.9,0.5,0.5,3,48,1,10,0.583759667,0.416240333
9,9,100,100,0.1,16,16,0.7,0.7,0.7,0.7,3,48,0.01,5,0.583881238,0.416118762
9,9,100,100,0.1,16,16,0.7,0.7,0.7,0.7,3,48,0.1,5,0.583891837,0.416108163
9,9,100,100,0.1,16,16,0.7,0.7,0.7,0.7,3,48,1,5,0.584035714,0.415964286
7,7,100,100,0.1,32,32,0.9,0.9,0.5,0.5,3,48,0.01,10,0.584098995,0.415901005
7,7,100,100,0.1,32,32,0.9,0.9,0.5,0.5,3,48,0.1,10,0.584103677,0.415896323
5,5,100,100,0.1,48,48,0.7,0.7,0.7,0.7,3,48,0.01,5,0.584138811,0.415861189
5,5,100,100,0.1,48,48,0.7,0.7,0.7,0.7,3,48,0.1,5,0.584177786,0.415822214
3,3,100,100,0.1,32,32,0.7,0.7,0.7,0.7,3,48,0.01,5,0.584278504,0.415721496
7,7,100,100,0.1,32,32,0.9,0.9,0.5,0.5,3,48,1,10,0.584286634,0.415713366
3,3,100,100,0.1,32,32,0.7,0.7,0.7,0.7,3,48,0.1,5,0.584313484,0.415686516
3,3,100,100,0.1,32,32,0.7,0.7,0.7,0.7,3,48,1,5,0.584367454,0.415632546
3,3,200,200,0.05,32,32,0.7,0.7,0.7,0.7,3,48,0.01,5,0.58440855,0.41559145
3,3,200,200,0.05,32,32,0.7,0.7,0.7,0.7,3,48,0.1,5,0.584416115,0.415583885
5,5,100,100,0.1,48,48,0.7,0.7,0.7,0.7,3,48,1,5,0.584474656,0.415525344
3,3,200,200,0.05,32,32,0.7,0.7,0.7,0.7,3,48,1,5,0.584480712,0.415519288
7,7,100,100,0.1,48,48,0.7,0.7,0.7,0.7,3,48,0.1,5,0.584611834,0.415388166
7,7,100,100,0.1,48,48,0.7,0.7,0.7,0.7,3,48,0.01,5,0.584615025,0.415384975
7,7,100,100,0.1,48,48,0.7,0.7,0.7,0.7,3,48,1,5,0.584727027,0.415272973
9,9,100,100,0.1,32,32,0.9,0.9,0.5,0.5,3,48,0.01,10,0.584732194,0.415267806
9,9,100,100,0.1,32,32,0.9,0.9,0.5,0.5,3,48,0.1,10,0.584764029,0.415235971
9,9,100,100,0.1,48,48,0.7,0.7,0.7,0.7,3,48,0.01,5,0.585042634,0.414957366
9,9,100,100,0.1,48,48,0.7,0.7,0.7,0.7,3,48,0.1,5,0.585057681,0.414942319
9,9,100,100,0.1,48,48,0.7,0.7,0.7,0.7,3,48,1,5,0.58520228,0.41479772
9,9,100,100,0.1,32,32,0.9,0.9,0.5,0.5,3,48,1,10,0.585210394,0.414789606
5,5,200,200,0.05,48,48,0.9,0.9,0.5,0.5,5,80,0.01,10,0.585236321,0.414763679
5,5,200,200,0.05,48,48,0.9,0.9,0.5,0.5,5,80,0.1,10,0.585250855,0.414749145
3,3,100,100,0.1,16,16,0.7,0.7,0.7,0.7,3,48,0.01,5,0.585400354,0.414599646
5,5,200,200,0.05,48,48,0.9,0.9,0.5,0.5,5,80,1,10,0.585406306,0.414593694
3,3,100,100,0.1,16,16,0.7,0.7,0.7,0.7,3,48,0.1,5,0.585435633,0.414564367
3,3,100,100,0.1,16,16,0.7,0.7,0.7,0.7,3,48,1,5,0.585481689,0.414518311
7,7,200,200,0.05,48,48,0.9,0.9,0.5,0.5,5,80,0.01,10,0.585502424,0.414497576
7,7,200,200,0.05,48,48,0.9,0.9,0.5,0.5,5,80,0.1,10,0.585509094,0.414490906
7,7,200,200,0.05,48,48,0.9,0.9,0.5,0.5,5,80,1,10,0.585630666,0.414369334
9,9,200,200,0.05,48,48,0.9,0.9,0.5,0.5,5,80,0.01,10,0.585744951,0.414255049
9,9,200,200,0.05,48,48,0.9,0.9,0.5,0.5,5,80,0.1,10,0.585759732,0.414240268
9,9,200,200,0.05,48,48,0.9,0.9,0.5,0.5,5,80,1,10,0.585910245,0.414089755
5,5,200,200,0.05,48,48,0.7,0.7,0.7,0.7,3,48,0.01,5,0.586109891,0.413890109
5,5,200,200,0.05,48,48,0.7,0.7,0.7,0.7,3,48,0.1,5,0.586127448,0.413872552
5,5,200,200,0.05,48,48,0.7,0.7,0.7,0.7,3,48,1,5,0.586251239,0.413748761
7,7,200,200,0.05,48,48,0.7,0.7,0.7,0.7,3,48,0.1,5,0.586336398,0.413663602
5,5,200,200,0.05,16,16,0.7,0.7,0.7,0.7,3,48,0.01,5,0.586343525,0.413656475
7,7,200,200,0.05,48,48,0.7,0.7,0.7,0.7,3,48,0.01,5,0.586345857,0.413654143
5,5,200,200,0.05,16,16,0.7,0.7,0.7,0.7,3,48,0.1,5,0.586361249,0.413638751
7,7,200,200,0.05,48,48,0.7,0.7,0.7,0.7,3,48,1,5,0.586416907,0.413583093
5,5,200,200,0.05,16,16,0.7,0.7,0.7,0.7,3,48,1,5,0.586482971,0.413517029
3,3,100,100,0.1,48,48,0.7,0.7,0.7,0.7,3,48,0.01,5,0.586540297,0.413459703
7,7,200,200,0.05,16,16,0.7,0.7,0.7,0.7,3,48,0.1,5,0.586565781,0.413434219
9,9,200,200,0.05,48,48,0.7,0.7,0.7,0.7,3,48,0.01,5,0.586569372,0.413430628
9,9,200,200,0.05,48,48,0.7,0.7,0.7,0.7,3,48,0.1,5,0.586570515,0.413429485
3,3,100,100,0.1,48,48,0.7,0.7,0.7,0.7,3,48,0.1,5,0.586574839,0.413425161
7,7,200,200,0.05,16,16,0.7,0.7,0.7,0.7,3,48,0.01,5,0.586575585,0.413424415
3,3,100,100,0.1,48,48,0.7,0.7,0.7,0.7,3,48,1,5,0.586632139,0.413367861
7,7,200,200,0.05,16,16,0.7,0.7,0.7,0.7,3,48,1,5,0.586644903,0.413355097
9,9,200,200,0.05,48,48,0.7,0.7,0.7,0.7,3,48,1,5,0.586673209,0.413326791
9,9,200,200,0.05,16,16,0.7,0.7,0.7,0.7,3,48,0.01,5,0.586796046,0.413203954
9,9,200,200,0.05,16,16,0.7,0.7,0.7,0.7,3,48,0.1,5,0.58679754,0.41320246
9,9,200,200,0.05,16,16,0.7,0.7,0.7,0.7,3,48,1,5,0.586899227,0.413100773
3,3,200,200,0.05,48,48,0.9,0.9,0.5,0.5,5,80,0.1,10,0.586932811,0.413067189
3,3,200,200,0.05,48,48,0.9,0.9,0.5,0.5,5,80,0.01,10,0.586936369,0.413063631
3,3,200,200,0.05,48,48,0.9,0.9,0.5,0.5,5,80,1,10,0.586957324,0.413042676
5,5,200,200,0.05,48,48,0.9,0.9,0.5,0.5,7,112,0.01,10,0.587173334,0.412826666
5,5,200,200,0.05,48,48,0.9,0.9,0.5,0.5,7,112,0.1,10,0.587191044,0.412808956
5,5,200,200,0.05,48,48,0.9,0.9,0.5,0.5,7,112,1,10,0.587251465,0.412748535
3,3,200,200,0.05,48,48,0.7,0.7,0.7,0.7,3,48,0.01,5,0.587323435,0.412676565
7,7,200,200,0.05,48,48,0.9,0.9,0.5,0.5,7,112,0.01,10,0.587323519,0.412676481
7,7,200,200,0.05,48,48,0.9,0.9,0.5,0.5,7,112,0.1,10,0.587326899,0.412673101
3,3,200,200,0.05,48,48,0.7,0.7,0.7,0.7,3,48,0.1,5,0.587330983,0.412669017
7,7,200,200,0.05,48,48,0.9,0.9,0.5,0.5,7,112,1,10,0.587371777,0.412628223
3,3,200,200,0.05,48,48,0.7,0.7,0.7,0.7,3,48,1,5,0.587397302,0.412602698
9,9,200,200,0.05,48,48,0.9,0.9,0.5,0.5,7,112,0.01,10,0.587460958,0.412539042
9,9,200,200,0.05,48,48,0.9,0.9,0.5,0.5,7,112,0.1,10,0.587472491,0.412527509
9,9,200,200,0.05,48,48,0.9,0.9,0.5,0.5,7,112,1,10,0.587515065,0.412484935
3,3,200,200,0.05,16,16,0.7,0.7,0.7,0.7,3,48,0.01,5,0.587569612,0.412430388
3,3,200,200,0.05,16,16,0.7,0.7,0.7,0.7,3,48,0.1,5,0.587576986,0.412423014
3,3,200,200,0.05,16,16,0.7,0.7,0.7,0.7,3,48,1,5,0.587639778,0.412360222
3,3,200,200,0.05,48,48,0.9,0.9,0.5,0.5,7,112,0.1,10,0.587748894,0.412251106
3,3,200,200,0.05,48,48,0.9,0.9,0.5,0.5,7,112,0.01,10,0.587757037,0.412242963
3,3,200,200,0.05,48,48,0.9,0.9,0.5,0.5,7,112,1,10,0.587774395,0.412225605
5,5,100,100,0.1,16,16,0.9,0.9,0.5,0.5,3,48,0.01,10,0.587869752,0.412130248
5,5,100,100,0.1,16,16,0.9,0.9,0.5,0.5,3,48,0.1,10,0.58789834,0.41210166
3,3,200,200,0.05,48,48,0.9,0.9,0.5,0.5,9,144,0.01,10,0.588278485,0.411721515
3,3,200,200,0.05,48,48,0.9,0.9,0.5,0.5,9,144,0.1,10,0.58828104,0.41171896
3,3,200,200,0.05,48,48,0.9,0.9,0.5,0.5,9,144,1,10,0.588320181,0.411679819
5,5,200,200,0.05,48,48,0.9,0.9,0.5,0.5,9,144,0.01,10,0.588353753,0.411646247
5,5,200,200,0.05,48,48,0.9,0.9,0.5,0.5,9,144,0.1,10,0.588362842,0.411637158
5,5,200,200,0.05,48,48,0.9,0.9,0.5,0.5,9,144,1,10,0.588402343,0.411597657
7,7,200,200,0.05,48,48,0.9,0.9,0.5,0.5,9,144,0.01,10,0.588441363,0.411558637
7,7,200,200,0.05,48,48,0.9,0.9,0.5,0.5,9,144,0.1,10,0.588447642,0.411552358
7,7,200,200,0.05,48,48,0.9,0.9,0.5,0.5,9,144,1,10,0.588470615,0.411529385
9,9,200,200,0.05,48,48,0.9,0.9,0.5,0.5,9,144,0.1,10,0.588529606,0.411470394
9,9,200,200,0.05,48,48,0.9,0.9,0.5,0.5,9,144,0.01,10,0.588531634,0.411468366
5,5,100,100,0.1,16,16,0.9,0.9,0.5,0.5,3,48,1,10,0.588543263,0.411456737
9,9,200,200,0.05,48,48,0.9,0.9,0.5,0.5,9,144,1,10,0.588575907,0.411424093
7,7,100,100,0.1,16,16,0.9,0.9,0.5,0.5,3,48,0.01,10,0.588889553,0.411110447
7,7,100,100,0.1,16,16,0.9,0.9,0.5,0.5,3,48,0.1,10,0.58889454,0.41110546
7,7,100,100,0.1,16,16,0.9,0.9,0.5,0.5,3,48,1,10,0.589088171,0.410911829
9,9,100,100,0.1,16,16,0.9,0.9,0.5,0.5,3,48,0.01,10,0.589532206,0.410467794
9,9,100,100,0.1,16,16,0.9,0.9,0.5,0.5,3,48,0.1,10,0.589563534,0.410436466
9,9,100,100,0.1,16,16,0.9,0.9,0.5,0.5,3,48,1,10,0.590015531,0.409984469
3,3,100,100,0.1,32,32,0.9,0.9,0.5,0.5,3,48,0.01,10,0.590233292,0.409766708
3,3,100,100,0.1,32,32,0.9,0.9,0.5,0.5,3,48,1,10,0.590291791,0.409708209
5,5,100,100,0.1,64,64,0.7,0.7,0.7,0.7,3,48,0.01,5,0.591057481,0.408942519
5,5,100,100,0.1,64,64,0.7,0.7,0.7,0.7,3,48,0.1,5,0.591097256,0.408902744
5,5,100,100,0.1,64,64,0.7,0.7,0.7,0.7,3,48,1,5,0.591399639,0.408600361
7,7,100,100,0.1,64,64,0.7,0.7,0.7,0.7,3,48,0.1,5,0.591543929,0.408456071
7,7,100,100,0.1,64,64,0.7,0.7,0.7,0.7,3,48,0.01,5,0.59154717,0.40845283
7,7,100,100,0.1,64,64,0.7,0.7,0.7,0.7,3,48,1,5,0.591660795,0.408339205
9,9,100,100,0.1,64,64,0.7,0.7,0.7,0.7,3,48,0.01,5,0.59197845,0.40802155
9,9,100,100,0.1,64,64,0.7,0.7,0.7,0.7,3,48,0.1,5,0.591995038,0.408004962
9,9,100,100,0.1,64,64,0.7,0.7,0.7,0.7,3,48,1,5,0.592146091,0.407853909
3,3,100,100,0.1,64,64,0.7,0.7,0.7,0.7,3,48,0.01,5,0.593505462,0.406494538
3,3,100,100,0.1,64,64,0.7,0.7,0.7,0.7,3,48,0.1,5,0.59354038,0.40645962
3,3,100,100,0.1,64,64,0.7,0.7,0.7,0.7,3,48,1,5,0.593599719,0.406400281
5,5,100,100,0.1,48,48,0.9,0.9,0.5,0.5,3,48,0.01,10,0.593631854,0.406368146
5,5,100,100,0.1,48,48,0.9,0.9,0.5,0.5,3,48,0.1,10,0.593658511,0.406341489
5,5,200,200,0.05,64,64,0.7,0.7,0.7,0.7,3,48,0.01,5,0.594012999,0.405987001
5,5,200,200,0.05,64,64,0.7,0.7,0.7,0.7,3,48,0.1,5,0.594031645,0.405968355
5,5,200,200,0.05,64,64,0.7,0.7,0.7,0.7,3,48,1,5,0.594158928,0.405841072
7,7,200,200,0.05,64,64,0.7,0.7,0.7,0.7,3,48,0.1,5,0.59425235,0.40574765
7,7,200,200,0.05,64,64,0.7,0.7,0.7,0.7,3,48,0.01,5,0.594262005,0.405737995
5,5,100,100,0.1,48,48,0.9,0.9,0.5,0.5,3,48,1,10,0.594303672,0.405696328
7,7,200,200,0.05,64,64,0.7,0.7,0.7,0.7,3,48,1,5,0.594337513,0.405662487
9,9,200,200,0.05,64,64,0.7,0.7,0.7,0.7,3,48,0.01,5,0.59449602,0.40550398
9,9,200,200,0.05,64,64,0.7,0.7,0.7,0.7,3,48,0.1,5,0.594496032,0.405503968
9,9,200,200,0.05,64,64,0.7,0.7,0.7,0.7,3,48,1,5,0.594603072,0.405396928
7,7,100,100,0.1,48,48,0.9,0.9,0.5,0.5,3,48,0.01,10,0.594650034,0.405349966
7,7,100,100,0.1,48,48,0.9,0.9,0.5,0.5,3,48,0.1,10,0.594657871,0.405342129
7,7,100,100,0.1,48,48,0.9,0.9,0.5,0.5,3,48,1,10,0.594841639,0.405158361
3,3,100,100,0.1,16,16,0.9,0.9,0.5,0.5,3,48,0.01,10,0.595097429,0.404902571
3,3,100,100,0.1,16,16,0.9,0.9,0.5,0.5,3,48,0.1,10,0.59509973,0.40490027
3,3,100,100,0.1,16,16,0.9,0.9,0.5,0.5,3,48,1,10,0.595153032,0.404846968
3,3,200,200,0.05,64,64,0.7,0.7,0.7,0.7,3,48,0.01,5,0.595244485,0.404755515
3,3,200,200,0.05,64,64,0.7,0.7,0.7,0.7,3,48,0.1,5,0.595252441,0.404747559
9,9,100,100,0.1,48,48,0.9,0.9,0.5,0.5,3,48,0.01,10,0.595289054,0.404710946
9,9,100,100,0.1,48,48,0.9,0.9,0.5,0.5,3,48,0.1,10,0.595314898,0.404685102
3,3,200,200,0.05,64,64,0.7,0.7,0.7,0.7,3,48,1,5,0.59532293,0.40467707
9,9,100,100,0.1,48,48,0.9,0.9,0.5,0.5,3,48,1,10,0.595766481,0.404233519
5,5,200,200,0.05,16,16,0.9,0.9,0.5,0.5,3,48,0.01,10,0.59809622,0.40190378
5,5,200,200,0.05,16,16,0.9,0.9,0.5,0.5,3,48,0.1,10,0.598114135,0.401885865
5,5,200,200,0.05,16,16,0.9,0.9,0.5,0.5,3,48,1,10,0.59839365,0.40160635
7,7,200,200,0.05,16,16,0.9,0.9,0.5,0.5,3,48,0.01,10,0.598551759,0.401448241
7,7,200,200,0.05,16,16,0.9,0.9,0.5,0.5,3,48,0.1,10,0.598551792,0.401448208
7,7,200,200,0.05,16,16,0.9,0.9,0.5,0.5,3,48,1,10,0.598694394,0.401305606
9,9,200,200,0.05,16,16,0.9,0.9,0.5,0.5,3,48,0.01,10,0.59890467,0.40109533
9,9,200,200,0.05,16,16,0.9,0.9,0.5,0.5,3,48,0.1,10,0.598937325,0.401062675
9,9,200,200,0.05,16,16,0.9,0.9,0.5,0.5,3,48,1,10,0.599150842,0.400849158
5,5,100,100,0.1,48,48,0.9,0.9,0.5,0.5,5,80,0.01,5,0.599664639,0.400335361
5,5,100,100,0.1,48,48,0.9,0.9,0.5,0.5,5,80,0.1,5,0.599702016,0.400297984
5,5,100,100,0.1,48,48,0.9,0.9,0.5,0.5,5,80,1,5,0.600068674,0.399931326
7,7,100,100,0.1,48,48,0.9,0.9,0.5,0.5,5,80,0.01,5,0.600319672,0.399680328
7,7,100,100,0.1,48,48,0.9,0.9,0.5,0.5,5,80,0.1,5,0.600324158,0.399675842
7,7,100,100,0.1,48,48,0.9,0.9,0.5,0.5,5,80,1,5,0.600524016,0.399475984
9,9,100,100,0.1,48,48,0.9,0.9,0.5,0.5,5,80,0.1,5,0.60071677,0.39928323
9,9,100,100,0.1,48,48,0.9,0.9,0.5,0.5,5,80,0.01,5,0.600717264,0.399282736
9,9,100,100,0.1,48,48,0.9,0.9,0.5,0.5,5,80,1,5,0.60091967,0.39908033
3,3,100,100,0.1,48,48,0.9,0.9,0.5,0.5,3,48,0.01,10,0.600990156,0.399009844
3,3,100,100,0.1,48,48,0.9,0.9,0.5,0.5,3,48,0.1,10,0.600992527,0.399007473
3,3,100,100,0.1,48,48,0.9,0.9,0.5,0.5,3,48,1,10,0.601053107,0.398946893
3,3,200,200,0.05,16,16,0.9,0.9,0.5,0.5,3,48,0.1,10,0.601753903,0.398246097
3,3,200,200,0.05,16,16,0.9,0.9,0.5,0.5,3,48,1,10,0.601764901,0.398235099
3,3,200,200,0.05,16,16,0.9,0.9,0.5,0.5,3,48,0.01,10,0.601768994,0.398231006
3,3,100,100,0.1,48,48,0.9,0.9,0.5,0.5,5,80,0.01,5,0.602438973,0.397561027
3,3,100,100,0.1,48,48,0.9,0.9,0.5,0.5,5,80,0.1,5,0.602448723,0.397551277
