eps_lasso,n_alphas_lasso,n_estimators_XGB,learning_rate_XGB,max_depth_XGB,reg_lambda_XGB,subsample_XGB,colsample_bytree_XGB,min_child_weight_XGB,reg_alpha_XGB,degree,mse,r2
1.0,250,200,0.1,7,7,0.5,0.5,112,0.01,10,1.0042031181960456,-0.004203118196045574
1.0,250,200,0.1,7,7,0.5,0.5,112,0.1,10,1.004205464584859,-0.004205464584859042
1.0,250,200,0.1,9,9,0.5,0.5,112,0.01,10,1.0042136831688973,-0.004213683168897253
1.0,250,200,0.1,9,9,0.5,0.5,112,0.1,10,1.0042161261352092,-0.004216126135209164
1.0,250,200,0.1,3,3,0.5,0.5,112,1.0,10,1.0042226814194215,-0.0042226814194215034
1.0,250,200,0.1,5,5,0.5,0.5,112,1.0,10,1.004230900892763,-0.004230900892763012
1.0,250,200,0.1,7,7,0.5,0.5,112,1.0,10,1.004238736955286,-0.004238736955286093
1.0,250,200,0.1,9,9,0.5,0.5,112,1.0,10,1.004246199736073,-0.004246199736072986
1.0,250,200,0.1,9,9,0.7,0.7,112,0.01,5,1.0042487288662603,-0.004248728866260265
1.0,250,200,0.1,7,7,0.7,0.7,112,0.01,5,1.0042493039540685,-0.0042493039540685285
1.0,250,200,0.1,5,5,0.7,0.7,112,0.01,5,1.0042498626121217,-0.00424986261212168
1.0,250,200,0.1,3,3,0.7,0.7,112,0.01,5,1.004250340170822,-0.004250340170822042
1.0,250,200,0.1,9,9,0.7,0.7,112,0.1,5,1.0042587966198304,-0.004258796619830418
1.0,250,200,0.1,7,7,0.7,0.7,112,0.1,5,1.0042594309807478,-0.004259430980747769
1.0,250,200,0.1,5,5,0.7,0.7,112,0.1,5,1.004260013072102,-0.004260013072101998
1.0,250,200,0.1,3,3,0.7,0.7,112,0.1,5,1.0042605177245794,-0.00426051772457936
1.0,250,200,0.1,9,9,0.7,0.7,112,1.0,5,1.0043615931782828,-0.004361593178282774
1.0,250,200,0.1,7,7,0.7,0.7,112,1.0,5,1.004363840849617,-0.00436384084961694
1.0,250,200,0.1,5,5,0.7,0.7,112,1.0,5,1.0043660619405832,-0.004366061940583199
1.0,250,200,0.1,3,3,0.7,0.7,112,1.0,5,1.0043682524722768,-0.00436825247227679
1.0,250,200,0.1,9,9,0.7,0.7,112,0.01,10,1.0049852644311275,-0.004985264431127456
1.0,250,200,0.1,7,7,0.7,0.7,112,0.01,10,1.0049857188910756,-0.0049857188910755745
1.0,250,200,0.1,5,5,0.7,0.7,112,0.01,10,1.0049861542328926,-0.0049861542328926145
1.0,250,200,0.1,3,3,0.7,0.7,112,0.01,10,1.00498650646287,-0.004986506462870022
1.0,250,200,0.1,9,9,0.7,0.7,112,0.1,10,1.0049953186519018,-0.004995318651901837
1.0,250,200,0.1,7,7,0.7,0.7,112,0.1,10,1.0049958316701295,-0.004995831670129514
1.0,250,200,0.1,5,5,0.7,0.7,112,0.1,10,1.0049962906709242,-0.004996290670924219
1.0,250,200,0.1,3,3,0.7,0.7,112,0.1,10,1.0049966700412178,-0.004996670041217843
1.0,250,200,0.1,9,9,0.7,0.7,112,1.0,10,1.0050977830544061,-0.005097783054406113
1.0,250,200,0.1,7,7,0.7,0.7,112,1.0,10,1.0050999025715108,-0.005099902571510828
1.0,250,200,0.1,5,5,0.7,0.7,112,1.0,10,1.00510199358984,-0.0051019935898399815
1.0,250,200,0.1,3,3,0.7,0.7,112,1.0,10,1.0051040517582237,-0.005104051758223704
1.0,250,100,0.2,9,9,0.7,0.7,112,1.0,5,1.0053812295101707,-0.005381229510170726
1.0,250,100,0.2,9,9,0.5,0.5,112,1.0,5,1.0053870063870047,-0.0053870063870047336
1.0,250,100,0.2,7,7,0.7,0.7,112,1.0,5,1.0054017605924381,-0.005401760592438132
1.0,250,100,0.2,5,5,0.7,0.7,112,1.0,5,1.0054226909167934,-0.005422690916793371
1.0,250,100,0.2,7,7,0.5,0.5,112,1.0,5,1.0054251390084723,-0.005425139008472302
1.0,250,100,0.2,9,9,0.5,0.5,112,0.1,5,1.0054307516242031,-0.005430751624203145
1.0,250,100,0.2,9,9,0.5,0.5,112,0.01,5,1.005432162580741,-0.0054321625807409735
1.0,250,100,0.2,3,3,0.7,0.7,112,1.0,5,1.0054440246976986,-0.005444024697698557
1.0,250,100,0.2,9,9,0.7,0.7,112,0.1,5,1.0054579162590505,-0.005457916259050455
1.0,250,100,0.2,5,5,0.5,0.5,112,1.0,5,1.005463803895592,-0.00546380389559209
1.0,250,100,0.2,9,9,0.7,0.7,112,0.01,5,1.005464766106557,-0.005464766106556995
1.0,250,100,0.2,7,7,0.5,0.5,112,0.1,5,1.0054694514534914,-0.005469451453491425
1.0,250,100,0.2,7,7,0.5,0.5,112,0.01,5,1.005471555504835,-0.005471555504835024
1.0,250,100,0.2,7,7,0.7,0.7,112,0.1,5,1.0054797217989686,-0.0054797217989686064
1.0,250,100,0.2,7,7,0.7,0.7,112,0.01,5,1.005486625092293,-0.005486625092292918
1.0,250,100,0.2,5,5,0.7,0.7,112,0.1,5,1.0055019158271927,-0.005501915827192727
1.0,250,100,0.2,3,3,0.5,0.5,112,1.0,5,1.005503437728667,-0.0055034377286669045
1.0,250,100,0.2,5,5,0.7,0.7,112,0.01,5,1.0055089080776622,-0.0055089080776622446
1.0,250,100,0.2,5,5,0.5,0.5,112,0.1,5,1.0055094970405032,-0.005509497040503186
1.0,250,100,0.2,5,5,0.5,0.5,112,0.01,5,1.0055119165314597,-0.00551191653145966
1.0,250,100,0.2,3,3,0.7,0.7,112,0.1,5,1.0055245839560405,-0.005524583956040496
1.0,250,100,0.2,3,3,0.7,0.7,112,0.01,5,1.0055316381681223,-0.005531638168122299
1.0,250,100,0.2,3,3,0.5,0.5,112,0.1,5,1.0055507089483824,-0.005550708948382388
1.0,250,100,0.2,3,3,0.5,0.5,112,0.01,5,1.0055532095810333,-0.005553209581033336
1.0,250,100,0.2,9,9,0.5,0.5,112,1.0,10,1.006109195618266,-0.00610919561826595
1.0,250,100,0.2,9,9,0.7,0.7,112,1.0,10,1.0061137723226043,-0.0061137723226043494
1.0,250,100,0.2,7,7,0.7,0.7,112,1.0,10,1.006133939803749,-0.006133939803748989
1.0,250,100,0.2,7,7,0.5,0.5,112,1.0,10,1.0061464904447537,-0.006146490444753683
1.0,250,100,0.2,9,9,0.5,0.5,112,0.1,10,1.0061520819843175,-0.006152081984317492
1.0,250,100,0.2,9,9,0.5,0.5,112,0.01,10,1.0061535549882585,-0.006153554988258536
1.0,250,100,0.2,5,5,0.7,0.7,112,1.0,10,1.006154501446732,-0.006154501446731908
1.0,250,100,0.2,3,3,0.7,0.7,112,1.0,10,1.0061754604841628,-0.0061754604841628424
1.0,250,100,0.2,5,5,0.5,0.5,112,1.0,10,1.0061843146939435,-0.006184314693943538
1.0,250,100,0.2,9,9,0.7,0.7,112,0.1,10,1.0061886073564792,-0.006188607356479192
1.0,250,100,0.2,7,7,0.5,0.5,112,0.1,10,1.0061899399440624,-0.0061899399440623615
1.0,250,100,0.2,7,7,0.5,0.5,112,0.01,10,1.0061920965166373,-0.006192096516637324
1.0,250,100,0.2,9,9,0.7,0.7,112,0.01,10,1.0061953004825739,-0.0061953004825738844
1.0,250,100,0.2,7,7,0.7,0.7,112,0.1,10,1.0062100443871398,-0.00621004438713979
1.0,250,100,0.2,7,7,0.7,0.7,112,0.01,10,1.0062167921635066,-0.006216792163506568
1.0,250,100,0.2,3,3,0.5,0.5,112,1.0,10,1.0062230837476234,-0.00622308374762337
1.0,250,100,0.2,5,5,0.5,0.5,112,0.1,10,1.006229116254932,-0.006229116254931943
1.0,250,100,0.2,5,5,0.5,0.5,112,0.01,10,1.00623158234125,-0.006231582341249986
1.0,250,100,0.2,5,5,0.7,0.7,112,0.1,10,1.0062318656763731,-0.006231865676373127
1.0,250,100,0.2,5,5,0.7,0.7,112,0.01,10,1.0062387024532786,-0.006238702453278622
1.0,250,100,0.2,3,3,0.7,0.7,112,0.1,10,1.0062541542946413,-0.006254154294641268
1.0,250,100,0.2,3,3,0.7,0.7,112,0.01,10,1.0062610543842827,-0.006261054384282705
1.0,250,100,0.2,3,3,0.5,0.5,112,0.1,10,1.006269432094752,-0.006269432094752059
1.0,250,100,0.2,3,3,0.5,0.5,112,0.01,10,1.0062719774810118,-0.006271977481011826
